2605.0000	769.0000
2521.1931	803.1909
2408.3152	685.7979
2435.4060	649.6769
2399.2849	640.6467
2360.9065	629.3589
2415.0879	570.6624
2308.9827	604.5258
2277.3767	543.5717
2263.8315	618.0711
2216.4229	577.4351
2121.6052	588.7228
2150.9536	590.9804
2146.4385	631.6165
2153.2112	649.6769
2225.4529	665.4799
2270.6042	721.9188
2268.3467	751.2671
2295.4373	706.1159
2182.5593	739.9792
2056.1360	640.6467
2058.3936	545.8292
1970.3489	586.4653
1947.7732	633.8740
1925.1975	588.7228
1925.1975	561.6321
2171.2715	511.9659
2153.2112	471.3298
2227.7104	451.0117
2053.8784	430.6937
1943.2581	432.9513
2320.2705	451.0117
2606.9805	584.2078
2726.6311	789.6456
2785.3276	773.8427
2760.4944	866.4026
2672.4497	882.2054
2564.0869	884.4630
2516.6780	875.4328
2342.8459	837.0543
2259.3164	832.5392
2058.3936	778.3578
2022.2727	791.9031
1999.6970	760.2973
2020.0151	742.2368
1979.3789	733.2066
2017.7576	857.3723
1995.1819	859.6299
1950.0308	823.5090
2083.2268	852.8572
2112.5750	848.3421
2128.3779	907.0386
2196.1047	936.3869
2275.1191	934.1293
2369.9368	925.0991
2406.0576	956.7050
2372.1943	995.0834
2340.5884	1004.1136
2327.0432	1024.4316
2351.8762	1037.9771
2372.1943	1035.7195
2469.2693	1031.2043
2577.6321	970.2503
2618.2681	954.4474
2654.3892	936.3869
2695.0251	956.7050
2672.4497	979.2805
2643.1013	992.8259
2753.7217	1015.4014
2769.5247	972.5078
2810.1606	988.3107
2783.0701	1006.3712
2792.1001	1028.9468
2821.4485	1060.5526
2848.5391	1026.6892
2877.8875	1033.4619
2823.7061	938.6445
2850.7969	927.3567
2844.0239	884.4630
1825.8651	561.6321
1780.7139	613.5560
1803.2894	642.9042
1733.3052	636.1316
1778.4563	683.5403
1728.7900	597.7531
1717.5022	530.0263
1701.6993	493.9054
1661.0632	496.1629
1654.2906	577.4351
1566.2458	640.6467
1500.7766	656.4496
1487.2312	629.3589
1428.5347	624.8438
1367.5806	703.8583
1317.9143	764.8124
1396.9290	746.7520
1356.2928	830.2816
1390.1562	816.7363
1446.5952	787.3881
1471.4283	737.7217
1514.3219	737.7217
1494.0039	818.9938
1487.2312	843.8270
1491.7463	864.1450
1536.8976	859.6299
1554.9580	796.4182
1606.8818	769.3275
1613.6545	717.4037
1624.9424	843.8270
1672.3511	782.8729
1703.9569	762.5549
1717.5022	753.5247
1697.1842	730.9490
1688.1539	703.8583
1803.2894	733.2066
1803.2894	791.9031
1753.6232	830.2816
1717.5022	868.6602
1536.8976	927.3567
1500.7766	927.3567
1236.6422	859.6299
1144.0823	859.6299
1037.9771	972.5078
995.0834	1098.9312
1080.8706	1096.6736
1087.6433	1128.2794
1053.7799	1177.9457
1087.6433	1175.6881
1116.9916	1153.1125
1137.3096	1137.3096
1180.2032	1071.8405
1191.4911	1026.6892
1227.6119	1112.4766
1186.9760	1180.2032
1256.9602	1205.0364
1247.9301	1238.8998
1166.6580	1259.2178
1198.2637	1302.1115
1175.6881	1347.2626
1139.5671	1347.2626
1114.7340	1392.4138
1087.6433	1290.8236
1069.5829	1390.1562
1031.2043	1444.3376
1089.9009	1444.3376
1137.3096	1471.4283
1225.3544	1471.4283
1200.5212	1419.5044
1227.6119	1401.4441
927.3567	1302.1115
981.5381	1496.2615
1031.2043	1512.0643
1074.0980	1503.0342
1092.1584	1548.1853
1121.5067	1543.6702
1141.8247	1527.8673
1177.9457	1507.5493
1209.5515	1509.8069
1209.5515	1539.1552
1293.0812	1466.9132
1306.6265	1437.5649
1295.3387	1410.4742
1372.0957	1455.6254
1405.9591	1439.8225
1385.6411	1374.3533
1369.8381	1297.5963
1313.3992	1306.6265
1333.7173	1252.4451
1403.7015	1148.5974
1372.0957	1135.0520
1365.3230	1112.4766
1399.1865	1096.6736
1349.5201	1069.5829
1381.1260	1031.2043
1351.7777	1015.4014
1421.7620	986.0532
1444.3376	1076.3555
1496.2615	1089.9009
1503.0342	1019.9166
1521.0946	974.7654
1559.4731	954.4474
1543.6702	1001.8561
1618.1697	1004.1136
1647.5179	965.7352
1715.2446	1022.1741
1679.1238	1078.6130
1652.0330	1121.5067
1665.5784	1148.5974
1541.4126	1164.4004
1512.0645	1198.2637
1525.6097	1232.1271
1491.7463	1265.9905
1552.7004	1299.8539
1710.7295	1261.4753
1767.1685	1277.2783
