650.0000	286.0000
655.5000	305.5000
625.5000	333.5000
659.5000	363.5000
563.5000	373.5000
507.5000	349.5000
525.5000	443.5000
463.5000	443.5000
505.5000	523.5000
361.5000	467.5000
423.5000	601.5000
481.5000	613.5000
477.5000	685.5000
359.5000	689.5000
257.5000	699.5000
213.5000	755.5000
535.5000	707.5000
545.5000	667.5000
587.5000	667.5000
617.5000	605.5000
635.1520	660.9798
688.2426	632.2822
665.2844	676.7634
659.5449	722.6796
622.2380	754.2470
596.4102	725.5494
574.8870	749.9424
698.2867	693.9821
721.2448	696.8518
737.0284	735.5936
751.3773	724.1145
772.9005	714.0704
761.4214	672.4589
781.5097	586.3660
815.9468	603.5846
821.6864	579.1917
818.8166	557.6685
843.2096	470.1407
893.4304	470.1407
910.6489	490.2290
886.2560	526.1011
827.4259	306.5644
985.2627	437.1385
970.9139	276.4319
1094.3136	391.2223
1091.4438	422.7897
1107.2275	411.3106
1120.1415	404.1362
1156.0134	402.7014
1112.9670	329.5225
1138.7949	263.5180
1158.8833	296.5202
1186.1460	319.4783
1280.8480	330.9573
1302.3712	343.8712
1428.6407	450.0524
1519.0382	460.0966
1424.3361	540.4498
1431.5105	605.0195
1447.2942	636.5868
1477.4266	691.1123
1493.2103	737.0284
1470.2522	762.8563
1395.6384	708.3308
1354.0270	706.8960
1349.7223	602.1497
1292.3271	596.4102
1292.3271	698.2867
1283.7178	706.8960
1253.5853	706.8960
1239.2366	701.1564
1223.4529	692.5471
1253.5853	666.7193
1214.8435	711.2006
1204.7993	726.9843
1194.7552	708.3308
1143.0996	706.8960
1160.3181	676.7634
1154.5786	662.4147
1130.1855	698.2867
1114.4019	645.1961
1095.7485	625.1078
1077.0950	663.8495
1057.0067	613.6288
1035.4835	602.1497
1012.5255	623.6729
991.0023	590.6707
979.5232	607.8892
1015.3952	666.7193
958.0000	683.9379
973.7837	711.2006
1143.0996	572.0172
1156.0134	600.7148
1211.9739	615.0636
1352.5920	827.4259
1308.1107	795.8585
1273.6737	778.6400
1259.3248	798.7283
1196.1902	775.7703
1173.2321	780.0748
1123.0112	798.7283
1090.0090	837.4701
1199.0598	860.4281
1286.5875	962.3047
1374.1152	969.4790
1397.0734	1013.9603
1451.5988	999.6116
1501.8196	973.7837
1613.7402	889.1257
1656.7866	873.3420
1656.7866	854.6886
1656.7866	824.5562
1681.1797	840.3398
1681.1797	795.8585
1724.2261	827.4259
1714.1819	914.9536
1714.1819	933.6071
1694.0935	955.1302
1635.2634	939.3466
1728.5306	1009.6556
1761.5330	999.6116
1778.7515	1128.7507
1708.4424	1125.8810
1727.0958	1069.9207
1686.9192	1071.3556
1684.0494	1045.5277
1642.4379	1011.0906
1665.3960	1140.2297
1596.5217	1120.1415
1577.8683	1104.3578
1547.7357	1045.5277
1500.3848	1108.6625
1666.8308	1234.9319
1686.9192	1222.0179
1519.0382	1177.5366
1483.1661	1200.4948
1506.1243	1232.0621
1557.7799	1277.9783
1606.5659	1249.2806
1587.9125	1288.0225
1592.2170	1313.8502
1619.4797	1319.5898
1480.2964	1290.8922
1487.4708	1346.8525
1501.8196	1332.5037
1521.9080	1348.2874
1633.8286	1398.5082
1633.8286	1421.4663
1608.0007	1461.6429
1590.7822	1501.8196
1563.5194	1540.5614
1530.5172	1602.2612
1475.9918	1626.6542
1401.3781	1638.1332
1381.2897	1669.7006
1309.5457	1705.5726
1316.7201	1725.6609
1081.3997	1770.1422
1157.4484	1750.0538
1150.2739	1722.7911
1193.3203	1709.8772
1255.0203	1659.6564
1167.4924	1655.3518
1237.8016	1554.9102
1308.1107	1498.9498
1309.5457	1411.4221
1286.5875	1418.5966
1177.5366	1379.8547
1232.0621	1341.1130
1296.6317	1236.3668
1407.1176	1432.9453
1511.8638	1461.6429
1539.1265	1445.8593
1552.0404	1467.3824
1187.5808	1034.0487
1104.3578	1207.6692
1085.7043	1289.4573
1075.6602	1318.1549
1067.0509	1366.9408
1059.8765	1415.7268
1121.5764	1463.0778
1161.7529	1552.0404
1105.7927	1543.4312
1075.6602	1496.0801
1041.2231	1484.6011
1003.9161	1473.1219
996.7418	1530.5172
966.6093	1544.8660
950.8256	1438.6848
917.8234	1411.4221
919.2582	1392.7687
930.7373	1371.2455
959.4349	1411.4221
986.6976	1359.7665
968.0442	1348.2874
996.7418	1333.9386
1016.8301	1349.7223
1001.0464	1256.4551
973.7837	1262.1946
980.9581	1226.3226
1025.4395	1201.9297
1021.1347	1101.4880
986.6976	1101.4880
1005.3511	1049.8323
1034.0486	976.6534
926.4326	843.2096
917.8234	814.5120
884.8211	772.9005
813.0771	778.6400
792.9888	830.2957
814.5120	907.7792
854.6886	975.2185
780.0748	949.3907
732.7238	930.7373
679.6332	969.4790
649.5007	976.6534
665.2844	854.6886
671.0239	825.9910
623.6729	856.1235
557.6685	821.6864
527.5359	873.3420
520.3616	890.5607
481.6198	864.7328
339.5666	929.3024
336.6968	998.1766
405.5711	1034.0487
445.7477	1028.3091
488.7942	1026.8743
345.3062	1071.3556
417.0502	1114.4020
549.0591	1092.8788
597.8451	1039.7882
653.8054	1067.0509
671.0239	1041.2230
691.1123	1031.1788
722.6796	1054.1370
725.5494	1091.4438
774.3353	1078.5299
803.0330	1110.0973
848.9491	1163.1879
894.8653	1243.5411
866.1677	1262.1946
804.4678	1269.3690
744.2028	1244.9761
742.7679	1199.0599
739.8982	1176.1018
688.2426	1128.7507
666.7193	1196.1901
589.2358	1181.8413
559.1033	1156.0134
507.4476	1151.7089
510.3174	1190.4506
488.7942	1194.7552
468.7058	1181.8413
346.7410	1252.1504
366.8293	1270.8038
408.4409	1275.1085
461.5314	1270.8038
487.3593	1275.1085
495.9686	1321.0247
444.3129	1308.1107
437.1385	1329.6339
550.4940	1341.1130
564.8428	1329.6339
566.2777	1401.3779
536.1452	1421.4663
514.6220	1427.2058
343.8713	1385.5942
374.0037	1447.2942
381.1782	1503.2545
464.4012	1586.4775
480.1849	1605.1310
610.7590	1612.3053
589.2358	1679.7448
784.3795	1651.0471
748.5075	1708.4424
785.8144	1751.4888
810.2073	1732.8353
848.9491	1760.0980
860.4282	1731.4004
1009.6557	1722.7911
808.7725	1527.6475
735.5936	1602.2612
739.8982	1553.4752
748.5075	1517.6033
704.0262	1519.0381
683.9379	1477.4266
688.2426	1457.3383
701.1564	1427.2058
668.1542	1391.3339
685.3727	1288.0225
712.6355	1336.8083
742.7679	1382.7245
790.1190	1401.3779
767.1609	1351.1571
820.2515	1319.5898
