615.0000	615.0000
621.8333	619.5000
621.1667	629.5000
643.8333	628.8333
703.8333	624.1667
697.1667	639.5000
701.8333	651.5000
710.5000	660.8333
687.1667	664.1667
692.5000	676.8333
633.8333	667.5000
625.8333	682.8333
621.1667	700.1667
606.5000	668.8333
575.8333	650.8333
542.5000	658.8333
530.5000	636.8333
510.5000	624.8333
580.5000	606.1667
657.8333	583.5000
766.5000	577.5000
740.5000	603.5000
781.8334	593.5000
813.1666	604.8333
799.8334	620.1667
783.8334	625.5000
831.1666	581.5000
883.1666	613.5000
896.5000	622.1667
909.8334	655.5000
917.1666	668.8333
922.5000	666.1667
935.1666	670.8333
945.1666	677.5000
741.1667	663.5000
758.5000	669.5000
722.5000	681.5000
709.1667	690.8333
686.5000	707.5000
673.8333	720.1667
694.5000	719.5000
695.8333	737.5000
681.8333	732.8333
675.8333	739.5000
664.5000	739.5000
721.1667	715.5000
722.5000	706.8333
733.8333	710.8333
721.1667	734.1667
741.8333	730.1667
760.5000	720.1667
767.8334	714.1667
769.8334	725.5000
799.1666	712.8333
799.1666	694.8333
786.5000	681.5000
796.5000	668.1667
811.8334	666.1667
824.5000	688.1667
837.8334	710.8333
851.8334	662.1667
875.1666	680.8333
881.8334	704.1667
861.8334	713.5000
873.1666	732.1667
901.1666	714.8333
915.8334	696.8333
927.8334	704.8333
919.1666	724.1667
917.1666	735.5000
939.8334	726.8333
965.8334	712.1667
993.1666	710.1667
1009.1666	702.1667
1017.8334	696.1667
1035.8333	696.1667
1045.1667	671.5000
1057.1667	680.8333
1007.1666	721.5000
995.8334	741.5000
973.1666	748.1667
971.1666	755.5000
1021.8334	742.1667
1034.0000	761.0000
1054.5000	764.0000
1072.0000	733.5000
1085.0000	731.5000
1094.5000	739.5000
1086.0000	747.0000
1093.5000	720.5000
1101.5000	716.5000
1118.0000	731.0000
1118.0000	741.0000
1108.0000	801.0000
1115.0000	806.5000
1111.0000	817.0000
1089.5000	813.0000
1073.5000	809.0000
1081.0000	796.0000
1095.0000	792.0000
1082.5000	829.0000
1067.5000	836.0000
1052.5000	830.5000
1043.0000	837.0000
1042.5000	845.0000
1096.0000	840.0000
1101.0000	848.5000
1124.5000	839.5000
1158.5000	808.0000
1181.0000	821.5000
1190.0000	827.0000
1194.0000	830.0000
1185.0000	846.5000
1197.0000	841.0000
1209.0000	843.0000
1206.0000	851.5000
1181.0000	862.5000
1157.0000	876.0000
1164.5000	890.5000
1172.0000	883.5000
1184.0000	883.0000
1194.0000	873.5000
1176.0000	902.5000
1188.0000	895.5000
1198.0000	899.0000
1226.0000	885.0000
1227.0000	880.0000
1216.0000	873.0000
1226.0000	917.0000
1244.5000	921.5000
1206.5000	937.0000
1217.5000	951.0000
1247.0000	942.5000
1255.0000	958.5000
1259.0000	975.0000
1261.0000	982.5000
1264.0000	1005.0000
1260.5000	1017.5000
1272.0000	1026.0000
1237.0000	1017.0000
1266.5000	1037.5000
1271.5000	1044.0000
1280.5000	1053.5000
1239.5000	1067.5000
1237.0000	1078.5000
1252.0000	1095.0000
1278.0000	1086.0000
1281.5000	1079.5000
1253.5000	1118.0000
1251.5000	1130.0000
1286.0000	1103.5000
1282.0000	1130.0000
1284.0000	1136.0000
1267.5000	1158.5000
1247.5000	1221.1667
1266.1667	1220.5000
1243.5000	1255.8333
1246.1667	1273.1667
1264.8333	1259.8333
1220.1667	1245.1667
1202.8333	1306.5000
1190.8333	1297.1667
1186.8333	1303.1667
1206.1667	1352.5000
1197.5000	1366.5000
1178.1667	1366.5000
1188.8333	1390.5000
1149.5000	1426.5000
1124.8333	1434.5000
1148.1667	1459.1667
1128.1667	1469.1667
1078.1667	1503.1667
1092.8333	1462.5000
1067.5000	1541.8333
1013.5000	1511.8333
986.1666	1533.8333
985.5000	1543.1667
965.5000	1571.8333
970.8334	1525.1667
920.1666	1590.5000
926.1666	1619.1666
902.8334	1626.5000
890.8334	1614.5000
888.1666	1601.1667
889.5000	1583.8333
855.5000	1593.1667
862.1666	1575.8333
864.1666	1573.1667
865.5000	1561.8333
884.8334	1553.1667
896.1666	1547.1667
911.5000	1560.5000
897.5000	1527.8333
904.8334	1519.1667
918.8334	1529.1667
924.8334	1517.8333
937.5000	1507.1667
941.5000	1525.1667
938.8334	1537.8333
848.1666	1635.8334
827.5000	1635.8334
806.1666	1642.5000
778.1666	1631.1666
688.8333	1621.1666
672.8333	1630.5000
662.1667	1606.5000
614.5000	1593.8333
630.5000	1583.1667
